,M,2019-12-03,22507,pyruvate dehydrogenase (acetyl-transferring) kinase,T,706250,"Pdk1 protein, rat",631434,"Pdk1 protein, rat",P,706250,"Pdk1 protein, rat",N,,,,,Relocated CHEM UI,
,D,2019-12-03,22507,pyruvate dehydrogenase (acetyl-transferring) kinase,T,706251,"pyruvate dehydrogenase kinase, isoenzyme 1, rat",,,,,,N,,,,,,
,A,2019-12-03,,,,,,631434,"Pdk1 protein, rat",T,706251,"pyruvate dehydrogenase kinase, isoenzyme 1, rat",N,,,,CH,,
,M,2019-12-03,22507,pyruvate dehydrogenase (acetyl-transferring) kinase,T,706251,"pyruvate dehydrogenase kinase, isoenzyme 1, rat",631434,"Pdk1 protein, rat",T,706251,"pyruvate dehydrogenase kinase, isoenzyme 1, rat",N,,,,,Relocated CHEM UI,
,D,2019-12-03,22507,pyruvate dehydrogenase (acetyl-transferring) kinase,T,829312,"PDK1 (pyruvate dehydrogenase kinase, isozyme 1), rat",,,,,,N,,,,,,
,A,2019-12-03,,,,,,631434,"Pdk1 protein, rat",T,829312,"PDK1 (pyruvate dehydrogenase kinase, isozyme 1), rat",N,,,,CH,,
,M,2019-12-03,22507,pyruvate dehydrogenase (acetyl-transferring) kinase,T,829312,"PDK1 (pyruvate dehydrogenase kinase, isozyme 1), rat",631434,"Pdk1 protein, rat",T,829312,"PDK1 (pyruvate dehydrogenase kinase, isozyme 1), rat",N,,,,,Relocated CHEM UI,
,D,2019-12-03,22507,pyruvate dehydrogenase (acetyl-transferring) kinase,T,706245,"pyruvate dehydrogenase kinase, isoenzyme 2, mouse",,,,,,N,,,,,,
,A,2019-12-03,,,,,,631435,"Pdk2 protein, mouse",T,706245,"pyruvate dehydrogenase kinase, isoenzyme 2, mouse",N,,,,CH,,
,M,2019-12-03,22507,pyruvate dehydrogenase (acetyl-transferring) kinase,T,706245,"pyruvate dehydrogenase kinase, isoenzyme 2, mouse",631435,"Pdk2 protein, mouse",T,706245,"pyruvate dehydrogenase kinase, isoenzyme 2, mouse",N,,,,,Relocated CHEM UI,
,D,2019-12-03,22507,pyruvate dehydrogenase (acetyl-transferring) kinase,T,706252,"Pdk2 protein, rat",,,,,,N,,,,,,
,A,2019-12-03,,,,,,631436,"Pdk2 protein, rat",P,706252,"Pdk2 protein, rat",N,,,,CH,,
,M,2019-12-03,22507,pyruvate dehydrogenase (acetyl-transferring) kinase,T,706252,"Pdk2 protein, rat",631436,"Pdk2 protein, rat",P,706252,"Pdk2 protein, rat",N,,,,,Relocated CHEM UI,
,D,2019-12-03,22507,pyruvate dehydrogenase (acetyl-transferring) kinase,T,706253,"pyruvate dehydrogenase kinase, isoenzyme 2, rat",,,,,,N,,,,,,
,A,2019-12-03,,,,,,631436,"Pdk2 protein, rat",T,706253,"pyruvate dehydrogenase kinase, isoenzyme 2, rat",N,,,,CH,,
,M,2019-12-03,22507,pyruvate dehydrogenase (acetyl-transferring) kinase,T,706253,"pyruvate dehydrogenase kinase, isoenzyme 2, rat",631436,"Pdk2 protein, rat",T,706253,"pyruvate dehydrogenase kinase, isoenzyme 2, rat",N,,,,,Relocated CHEM UI,
,D,2019-12-03,22507,pyruvate dehydrogenase (acetyl-transferring) kinase,T,706246,"Pdk3 protein, mouse",,,,,,N,,,,,,
,A,2019-12-03,,,,,,631437,"Pdk3 protein, mouse",P,706246,"Pdk3 protein, mouse",N,,,,CH,,
,M,2019-12-03,22507,pyruvate dehydrogenase (acetyl-transferring) kinase,T,706246,"Pdk3 protein, mouse",631437,"Pdk3 protein, mouse",P,706246,"Pdk3 protein, mouse",N,,,,,Relocated CHEM UI,
,D,2019-12-03,22507,pyruvate dehydrogenase (acetyl-transferring) kinase,T,706247,"pyruvate dehydrogenase kinase, isoenzyme 3, mouse",,,,,,N,,,,,,
,A,2019-12-03,,,,,,631437,"Pdk3 protein, mouse",T,706247,"pyruvate dehydrogenase kinase, isoenzyme 3, mouse",N,,,,CH,,
,M,2019-12-03,22507,pyruvate dehydrogenase (acetyl-transferring) kinase,T,706247,"pyruvate dehydrogenase kinase, isoenzyme 3, mouse",631437,"Pdk3 protein, mouse",T,706247,"pyruvate dehydrogenase kinase, isoenzyme 3, mouse",N,,,,,Relocated CHEM UI,
,D,2019-12-03,22507,pyruvate dehydrogenase (acetyl-transferring) kinase,T,706254,"Pdk3 protein, rat",,,,,,N,,,,,,
,A,2019-12-03,,,,,,631438,"Pdk3 protein, rat",P,706254,"Pdk3 protein, rat",N,,,,CH,,
,M,2019-12-03,22507,pyruvate dehydrogenase (acetyl-transferring) kinase,T,706254,"Pdk3 protein, rat",631438,"Pdk3 protein, rat",P,706254,"Pdk3 protein, rat",N,,,,,Relocated CHEM UI,
,D,2019-12-03,22507,pyruvate dehydrogenase (acetyl-transferring) kinase,T,706255,"pyruvate dehydrogenase kinase, isoenzyme 3, rat",,,,,,N,,,,,,
,A,2019-12-03,,,,,,631438,"Pdk3 protein, rat",T,706255,"pyruvate dehydrogenase kinase, isoenzyme 3, rat",N,,,,CH,,
,M,2019-12-03,22507,pyruvate dehydrogenase (acetyl-transferring) kinase,T,706255,"pyruvate dehydrogenase kinase, isoenzyme 3, rat",631438,"Pdk3 protein, rat",T,706255,"pyruvate dehydrogenase kinase, isoenzyme 3, rat",N,,,,,Relocated CHEM UI,
,D,2019-12-03,556479,"Abpd protein, mouse",T,786962,"Scgb2b2 protein, mouse",,,,,,N,,,,,,
,A,2019-12-03,,,,,,556480,"Scgb2b2 protein, mouse",P,786962,"Scgb2b2 protein, mouse",N,,,,CH,,
,M,2019-12-03,556479,"Abpd protein, mouse",T,786962,"Scgb2b2 protein, mouse",556480,"Scgb2b2 protein, mouse",P,786962,"Scgb2b2 protein, mouse",N,,,,,Relocated CHEM UI,
,D,2019-12-03,475919,hydroxytamoxifen,T,96721,4'-hydroxytamoxifen,,,,,,N,,,,,,
,A,2019-12-03,,,,,,16601,afimoxifene,T,96721,4'-hydroxytamoxifen,N,,,,CH,,
,M,2019-12-03,475919,hydroxytamoxifen,T,96721,4'-hydroxytamoxifen,16601,afimoxifene,T,96721,4'-hydroxytamoxifen,N,,,,,Relocated CHEM UI,
,A,2019-12-03,,,,,,16601,afimoxifene,T,96722,4-hydroxy-tamoxifen,N,,,,CH,,
,M,2019-12-03,475919,hydroxytamoxifen,T,96722,4-hydroxy-tamoxifen,16601,afimoxifene,T,96722,4-hydroxy-tamoxifen,N,,,,,Relocated CHEM UI,
,D,2019-12-03,475919,hydroxytamoxifen,T,96723,4-monohydroxytamoxifen,,,,,,N,,,,,,
,A,2019-12-03,,,,,,16601,afimoxifene,T,96723,4-monohydroxytamoxifen,N,,,,CH,,
,M,2019-12-03,475919,hydroxytamoxifen,T,96723,4-monohydroxytamoxifen,16601,afimoxifene,T,96723,4-monohydroxytamoxifen,N,,,,,Relocated CHEM UI,
,D,2019-12-03,20138,fatty acid elongases,T,751273,"ELOVL1 protein, human",,,,,,N,,,,,,
,A,2019-12-03,,,,,,630949,"ELOVL1 protein, human",P,751273,"ELOVL1 protein, human",N,,,,CH,,
,M,2019-12-03,20138,fatty acid elongases,T,751273,"ELOVL1 protein, human",630949,"ELOVL1 protein, human",P,751273,"ELOVL1 protein, human",N,,,,,Relocated CHEM UI,
,D,2019-12-03,20138,fatty acid elongases,T,889330,"elongation of very long chain fatty acids (FEN1-Elo2, SUR4-Elo3, yeast)-like 1 protein, human",,,,,,N,,,,,,
,A,2019-12-03,,,,,,630949,"ELOVL1 protein, human",T,889330,"elongation of very long chain fatty acids (FEN1-Elo2, SUR4-Elo3, yeast)-like 1 protein, human",N,,,,CH,,
,M,2019-12-03,20138,fatty acid elongases,T,889330,"elongation of very long chain fatty acids (FEN1-Elo2, SUR4-Elo3, yeast)-like 1 protein, human",630949,"ELOVL1 protein, human",T,889330,"elongation of very long chain fatty acids (FEN1-Elo2, SUR4-Elo3, yeast)-like 1 protein, human",N,,,,,Relocated CHEM UI,
,D,2019-12-03,20138,fatty acid elongases,T,635336,"Fae1 protein, Arabidopsis",,,,,,N,,,,,,
,C,2019-12-03,610655,LY3015014,P,907360,LY3015014,610655,frovocimab,T,907360,LY3015014,N,,,,CH, TERM TYPE,
,C,2019-12-03,569270,Sym004 antibody,P,815943,Sym004 antibody,569270,futuximab,T,815943,Sym004 antibody,N,,,,CH, TERM TYPE,
,C,2019-12-03,607476,LY2495655,P,900865,LY2495655,607476,landogrozumab,T,900865,LY2495655,N,,,,CH, TERM TYPE,
,C,2019-12-03,602878,ADC-1013,P,890784,ADC-1013,602878,mitazalimab,T,890784,ADC-1013,N,,,,CH, TERM TYPE,
,C,2019-12-03,530533,"VprBP protein, human",T,767714,"DCAF1 protein, human",530533,"DCAF1 protein, human",P,767714,"DCAF1 protein, human",N,,,,CH, TERM TYPE,
,C,2019-12-03,530533,"VprBP protein, human",P,723605,"VprBP protein, human",530533,"DCAF1 protein, human",T,723605,"VprBP protein, human",N,,,,CH, TERM TYPE,
,C,2019-12-03,422542,"Kdelc1 protein, mouse",P,639054,"Kdelc1 protein, mouse",422542,"Poglut2 protein, mouse",T,639054,"Kdelc1 protein, mouse",N,,,,CH, TERM TYPE,
,C,2019-12-03,429541,"Chi3l3 protein, mouse",P,503622,"Chi3l3 protein, mouse",429541,"Chil3 protein, mouse",T,503622,"Chi3l3 protein, mouse",N,,,,CH, TERM TYPE,
,C,2019-12-03,423383,"H1foo protein, mouse",P,722576,"H1foo protein, mouse",423383,"H1f8 protein, mouse",T,722576,"H1foo protein, mouse",N,,,,CH, TERM TYPE,
,C,2019-12-03,558499,MLN1202,P,791576,MLN1202,558499,plozalizumab,T,791576,MLN1202,N,,,,CH, TERM TYPE,
,C,2019-12-03,573312,SCH 717454,P,825680,SCH 717454,573312,robatumumab,T,825680,SCH 717454,N,,,,CH, TERM TYPE,
,C,2019-12-03,569915,TB-403 monoclonal antibody,P,817739,TB-403 monoclonal antibody,569915,TB-403,T,817739,TB-403 monoclonal antibody,N,,,,CH, TERM TYPE,
,C,2019-12-03,509303,TGN-1412 monoclonal antibody,T,670899,TGN-1412,509303,TGN-1412,P,670899,TGN-1412,N,,,,CH, TERM TYPE,
,C,2019-12-03,604456,ABT-806,P,894318,ABT-806,604456,depatuxizumab,T,894318,ABT-806,N,,,,CH, TERM TYPE,
,C,2019-12-03,112746,ch14.18 monoclonal antibody,T,910589,dinutuximab,112746,dinutuximab,P,910589,dinutuximab,N,,,,CH, TERM TYPE,
,C,2019-12-03,112746,ch14.18 monoclonal antibody,P,794426,ch14.18 monoclonal antibody,112746,dinutuximab,T,794426,ch14.18 monoclonal antibody,N,,,,CH, TERM TYPE,
,C,2019-12-03,620843,ASG15ME,P,927909,ASG15ME,620843,sirtratumab vedotin,T,927909,ASG15ME,N,,,,CH, TERM TYPE,
,C,2019-12-03,518149,"CP-870,893",P,694037,"CP-870,893",518149,selicrelumab,T,694037,"CP-870,893",N,,,,CH, TERM TYPE,
,C,2019-12-03,581327,177Lu-tetulomab,P,844931,177Lu-tetulomab,581327,tetulomab tetraxetan lu-177,T,844931,177Lu-tetulomab,N,,,,CH, TERM TYPE,
,C,2019-12-03,628586,ABBV-8E12,P,947728,ABBV-8E12,628586,tilavonemab,T,947728,ABBV-8E12,N,,,,CH, TERM TYPE,
,C,2019-12-03,585159,OPN-305,P,852339,OPN-305,585159,tomaralimab,T,852339,OPN-305,N,,,,CH, TERM TYPE,
,C,2019-12-03,112745,"Ptrf protein, mouse",P,498868,"Ptrf protein, mouse",112745,"Cavin1 protein, mouse",T,498868,"Ptrf protein, mouse",N,,,,CH, TERM TYPE,
,C,2019-12-03,621572,JTE-052,P,929308,JTE-052,621572,delgocitinib,T,929308,JTE-052,N,,,,CH, TERM TYPE,
,C,2019-12-03,557897,NC 6004,P,789998,NC 6004,557897,demplatin pegraglumer,T,789998,NC 6004,N,,,,CH, TERM TYPE,
,C,2019-12-03,623340,ZYAN1 compound,P,933454,ZYAN1 compound,623340,desidustat,T,933454,ZYAN1 compound,N,,,,CH, TERM TYPE,
,C,2019-12-03,623340,ZYAN1 compound,T,955313,desidustat,623340,desidustat,P,955313,desidustat,N,,,,CH, TERM TYPE,
,C,2019-12-03,512996,"9,10-dimethoxy-2-(2,4,6-trimethylphenylimino)-3-(N-carbamoyl-2-aminoethyl)-3,4,6,7-tetrahydro-2H-pyrimidino(6,1-a)isoquinolin-4-one",P,680644,"9,10-dimethoxy-2-(2,4,6-trimethylphenylimino)-3-(N-carbamoyl-2-aminoethyl)-3,4,6,7-tetrahydro-2H-pyrimidino(6,1-a)isoquinolin-4-one",512996,ensifentrine,T,680644,"9,10-dimethoxy-2-(2,4,6-trimethylphenylimino)-3-(N-carbamoyl-2-aminoethyl)-3,4,6,7-tetrahydro-2H-pyrimidino(6,1-a)isoquinolin-4-one",N,,,,CH, TERM TYPE,
,C,2019-12-03,512996,"9,10-dimethoxy-2-(2,4,6-trimethylphenylimino)-3-(N-carbamoyl-2-aminoethyl)-3,4,6,7-tetrahydro-2H-pyrimidino(6,1-a)isoquinolin-4-one",T,952262,ensifentrine,512996,ensifentrine,P,952262,ensifentrine,N,,,,CH, TERM TYPE,
,C,2019-12-03,470330,monoclonal antibody IDEC131,P,530489,monoclonal antibody IDEC131,470330,toralizumab,T,530489,monoclonal antibody IDEC131,N,,,,CH, TERM TYPE,
,C,2019-12-03,119496,iodine-131 anti-B1 antibody,T,910513,tositumomab I-131,119496,tositumomab I-131,P,910513,tositumomab I-131,N,,,,CH, TERM TYPE,
,C,2019-12-03,119496,iodine-131 anti-B1 antibody,P,335906,iodine-131 anti-B1 antibody,119496,tositumomab I-131,T,335906,iodine-131 anti-B1 antibody,N,,,,CH, TERM TYPE,
,C,2019-12-03,600094,NNC0109-0012,P,884678,NNC0109-0012,600094,Fletikumab,T,884678,NNC0109-0012,N,,,,CH, TERM TYPE,
,C,2019-12-03,113761,"Odz4 protein, mouse",P,574528,"Odz4 protein, mouse",113761,"Tenm4 protein, mouse",T,574528,"Odz4 protein, mouse",N,,,,CH, TERM TYPE,
,C,2019-12-03,113761,"Odz4 protein, mouse",T,846042,"Tenm4 protein, mouse",113761,"Tenm4 protein, mouse",P,846042,"Tenm4 protein, mouse",N,,,,CH, TERM TYPE,
,C,2019-12-03,115087,"Hspa9b protein, mouse",P,326512,"Hspa9b protein, mouse",115087,"Hspa9-ps1 protein, mouse",T,326512,"Hspa9b protein, mouse",N,,,,CH, TERM TYPE,
,C,2019-12-03,115271,"Gipc protein, mouse",P,850061,"Gipc protein, mouse",115271,"Gipc1 protein, mouse",T,850061,"Gipc protein, mouse",N,,,,CH, TERM TYPE,
,C,2019-12-03,72186,"Csf2rb1 protein, mouse",P,559298,"Csf2rb1 protein, mouse",72186,"Csf2rb protein, mouse",T,559298,"Csf2rb1 protein, mouse",N,,,,CH, TERM TYPE,
,C,2019-12-03,64720,"Mgl1 protein, mouse",P,518741,"Mgl1 protein, mouse",64720,"Clec10a protein, mouse",T,518741,"Mgl1 protein, mouse",N,,,,CH, TERM TYPE,
,C,2019-12-03,72003,"H2-Ke2 protein, mouse",P,566576,"H2-Ke2 protein, mouse",72003,"Pfdn6 protein, mouse",T,566576,"H2-Ke2 protein, mouse",N,,,,CH, TERM TYPE,
,C,2019-12-03,77048,"Hnrpab protein, mouse",P,598277,"Hnrpab protein, mouse",77048,"Hnrnpab protein, mouse",T,598277,"Hnrpab protein, mouse",N,,,,CH, TERM TYPE,
,C,2019-12-03,81470,"Crry protein, mouse",P,547376,"Crry protein, mouse",81470,"Cr1l protein, mouse",T,547376,"Crry protein, mouse",N,,,,CH, TERM TYPE,
,C,2019-12-03,83794,"Hspa9a protein, mouse",P,599748,"Hspa9a protein, mouse",83794,"Hspa9 protein, mouse",T,599748,"Hspa9a protein, mouse",N,,,,CH, TERM TYPE,
,C,2019-12-03,526187,MORAb-009 monoclonal antibody,T,847549,amatuximab,526187,amatuximab,P,847549,amatuximab,N,,,,CH, TERM TYPE,
,C,2019-12-03,526187,MORAb-009 monoclonal antibody,P,794518,MORAb-009 monoclonal antibody,526187,amatuximab,T,794518,MORAb-009 monoclonal antibody,N,,,,CH, TERM TYPE,
,C,2019-12-03,621903,GS-5745,P,930113,GS-5745,621903,andecaliximab,T,930113,GS-5745,N,,,,CH, TERM TYPE,
,C,2019-12-03,621903,GS-5745,T,945120,andecaliximab,621903,andecaliximab,P,945120,andecaliximab,N,,,,CH, TERM TYPE,
,M,2019-12-03,22507,pyruvate dehydrogenase (acetyl-transferring) kinase,T,706258,pyruvate dehydrogenase kinase isoform 4,,,,,,Y,81382,959447,Pyruvate Dehydrogenase (Acetyl-Transferring) Kinase,,Deleted terms / Parent replaced,
,D,2019-12-03,22507,pyruvate dehydrogenase (acetyl-transferring) kinase,T,829314,"pyruvate dehydrogenase kinase, isozyme 1 (PDK1)",,,,,,N,,,,,,
,M,2019-12-03,22507,pyruvate dehydrogenase (acetyl-transferring) kinase,T,829314,"pyruvate dehydrogenase kinase, isozyme 1 (PDK1)",,,,,,Y,81382,959447,Pyruvate Dehydrogenase (Acetyl-Transferring) Kinase,,Deleted terms / Parent replaced,
,D,2019-12-03,25536,Allergoid,T,115009,formalized allergoid,,,,,,N,,,,,,
,M,2019-12-03,25536,Allergoid,T,115009,formalized allergoid,80384,,T,956239,Formalized Allergoid,Y,80384,956239,Formalized Allergoid,,Relocated to Descriptor TERM UI,
,D,2019-12-03,26538,"cascara, cinchona, frangula, Phenolphthalein, rheum drug combination",T,117065,Cristolax,,,,,,N,,,,,,
,M,2019-12-03,26538,"cascara, cinchona, frangula, Phenolphthalein, rheum drug combination",T,117065,Cristolax,,,,,,Y,4642,14188,Emodin,,Deleted terms / Parent replaced,
,D,2019-12-03,26538,"cascara, cinchona, frangula, Phenolphthalein, rheum drug combination",P,775218,"cascara, cinchona, frangula, Phenolphthalein, rheum drug combination",,,,,,N,,,,,,
,M,2019-12-03,26538,"cascara, cinchona, frangula, Phenolphthalein, rheum drug combination",P,775218,"cascara, cinchona, frangula, Phenolphthalein, rheum drug combination",,,,,,Y,4642,14188,Emodin,,Deleted terms / Parent replaced,
,D,2019-12-03,26538,"cascara, cinchona, frangula, Phenolphthalein, rheum drug combination",T,775219,cascara - cinchona - frangula - phenolphthalein - rheum,,,,,,N,,,,,,
,C,2019-12-03,507463,"Col82 protein, mouse",P,727750,"Col82 protein, mouse",507463,"Col8a2 protein, mouse",T,727750,"Col82 protein, mouse",N,,,,CH, TERM TYPE,
,C,2019-12-03,507491,"Krt1-10 protein, mouse",P,647504,"Krt1-10 protein, mouse",507491,"Krt10 protein, mouse",T,647504,"Krt1-10 protein, mouse",N,,,,CH, TERM TYPE,
,C,2019-12-03,490633,"Cd97 protein, mouse",P,604948,"Cd97 protein, mouse",490633,"Adgre5 protein, mouse",T,604948,"Cd97 protein, mouse",N,,,,CH, TERM TYPE,
,C,2019-12-03,519282,"Phlpp protein, mouse",T,767083,"PHLPP1 protein, mouse",519282,"PHLPP1 protein, mouse",P,767083,"PHLPP1 protein, mouse",N,,,,CH, TERM TYPE,
,C,2019-12-03,519282,"Phlpp protein, mouse",P,709715,"Phlpp protein, mouse",519282,"PHLPP1 protein, mouse",T,709715,"Phlpp protein, mouse",N,,,,CH, TERM TYPE,
,C,2019-12-03,527300,"Ars2 protein, mouse",T,800014,"Srrt protein, mouse",527300,"Srrt protein, mouse",P,800014,"Srrt protein, mouse",N,,,,CH, TERM TYPE,
,C,2019-12-03,528435,"Ppm1l, protein, mouse",P,728190,"Ppm1l, protein, mouse",528435,"Ppm1l protein, mouse",T,728190,"Ppm1l, protein, mouse",N,,,,CH, TERM TYPE,
,C,2019-12-03,530032,"B3gnt1 protein, mouse",P,800171,"B3gnt1 protein, mouse",530032,"B4gat1 protein, mouse",T,800171,"B3gnt1 protein, mouse",N,,,,CH, TERM TYPE,
,C,2019-12-03,530657,"Gsg2 protein, mouse",P,706581,"Gsg2 protein, mouse",530657,"Haspin protein, mouse",T,706581,"Gsg2 protein, mouse",N,,,,CH, TERM TYPE,
,C,2019-12-03,530657,"Gsg2 protein, mouse",T,706583,"Haspin protein, mouse",530657,"Haspin protein, mouse",P,706583,"Haspin protein, mouse",N,,,,CH, TERM TYPE,
,C,2019-12-03,530747,"Lphn1 protein, mouse",P,756105,"Lphn1 protein, mouse",530747,"Adgrl1 protein, mouse",T,756105,"Lphn1 protein, mouse",N,,,,CH, TERM TYPE,
,C,2019-12-03,474810,"Zfp191 protein, mouse",P,615801,"Zfp191 protein, mouse",474810,"Zfp24 protein, mouse",T,615801,"Zfp191 protein, mouse",N,,,,CH, TERM TYPE,
,C,2019-12-03,490074,"Tmem57 protein, mouse",P,865468,"Tmem57 protein, mouse",490074,"Maco1 protein, mouse",T,865468,"Tmem57 protein, mouse",N,,,,CH, TERM TYPE,
,C,2019-12-03,490288,"Gbp1 protein, mouse",P,598432,"Gbp1 protein, mouse",490288,"Gbp2b protein, mouse",T,598432,"Gbp1 protein, mouse",N,,,,CH, TERM TYPE,
,C,2019-12-03,490378,"Pgea1 protein, mouse",P,610413,"Pgea1 protein, mouse",490378,"Cby1 protein, mouse",T,610413,"Pgea1 protein, mouse",N,,,,CH, TERM TYPE,
,C,2019-12-03,490547,"Mtap1a protein, mouse",P,605483,"Mtap1a protein, mouse",490547,"MAP1A protein, mouse",T,605483,"Mtap1a protein, mouse",N,,,,CH, TERM TYPE,
,C,2019-12-03,490547,"Mtap1a protein, mouse",T,843756,"MAP1A protein, mouse",490547,"MAP1A protein, mouse",P,843756,"MAP1A protein, mouse",N,,,,CH, TERM TYPE,
,C,2019-12-03,484550,"Acatn protein, rat",P,585492,"Acatn protein, rat",484550,"Slc33a1 protein, rat",T,585492,"Acatn protein, rat",N,,,,CH, TERM TYPE,
,C,2019-12-03,484550,"Acatn protein, rat",T,793485,"Slc33a1 protein, rat",484550,"Slc33a1 protein, rat",P,793485,"Slc33a1 protein, rat",N,,,,CH, TERM TYPE,
,C,2019-12-03,490714,"Hist1h1e protein, mouse",P,653232,"Hist1h1e protein, mouse",490714,"H1f4 protein, mouse",T,653232,"Hist1h1e protein, mouse",N,,,,CH, TERM TYPE,
,C,2019-12-03,490714,"Hist1h1e protein, mouse",T,653234,"H1f4 protein, mouse",490714,"H1f4 protein, mouse",P,653234,"H1f4 protein, mouse",N,,,,CH, TERM TYPE,
,C,2019-12-03,568425,"Accn1 protein, rat",P,683254,"Accn1 protein, rat",568425,"Asic2 protein, rat",T,683254,"Accn1 protein, rat",N,,,,CH, TERM TYPE,
,D,2019-12-03,61471,DNA topoisomerase III,T,842954,DNA topoisomerase III alpha,,,,,,N,,,,,,
,M,2019-12-03,61471,DNA topoisomerase III,T,842954,DNA topoisomerase III alpha,4264,,T,958386,DNA Topoisomerase III alpha,Y,4264,958386,DNA Topoisomerase III alpha,,Relocated to Descriptor TERM UI,
,D,2019-12-03,63503,proto-oncogene protein bcl-3,T,205265,c-bcl-3 protein,,,,,,N,,,,,,
,M,2019-12-03,63503,proto-oncogene protein bcl-3,T,205265,c-bcl-3 protein,81242,,T,958934,c-bcl-3 Protein,Y,81242,958934,c-bcl-3 Protein,,Relocated to Descriptor TERM UI,
,D,2019-12-03,63503,proto-oncogene protein bcl-3,T,205267,protein c-bcl-3,,,,,,N,,,,,,
,M,2019-12-03,63503,proto-oncogene protein bcl-3,T,205267,protein c-bcl-3,81242,,T,958935,Protein c-bcl-3,Y,81242,958935,Protein c-bcl-3,,Relocated to Descriptor TERM UI,
,D,2019-12-03,63503,proto-oncogene protein bcl-3,P,205268,proto-oncogene protein bcl-3,,,,,,N,,,,,,
,M,2019-12-03,84508,hnRNP D0,T,506136,"hnRNP D0B, human",630986,"HNRPD protein, human",T,506136,"hnRNP D0B, human",N,,,,,Relocated CHEM UI,
,M,2019-12-03,63503,proto-oncogene protein bcl-3,P,205268,proto-oncogene protein bcl-3,81242,,T,958933,Proto-Oncogene Protein bcl-3,Y,81242,958933,Proto-Oncogene Protein bcl-3,,Relocated to Descriptor TERM UI,
,D,2019-12-03,63503,proto-oncogene protein bcl-3,T,682138,proto-oncogene proteins c-bcl-3,,,,,,N,,,,,,
,M,2019-12-03,63503,proto-oncogene protein bcl-3,T,682138,proto-oncogene proteins c-bcl-3,81242,,T,958936,Proto-Oncogene Proteins c-bcl-3,Y,81242,958936,Proto-Oncogene Proteins c-bcl-3,,Relocated to Descriptor TERM UI,
,D,2019-12-03,64564,sialyl Le(a) ganglioside,T,207819,sialyl Le(a),,,,,,Y,64564,207820,sialyl Le(a) ganglioside,,,
,M,2019-12-03,64564,sialyl Le(a) ganglioside,T,207819,sialyl Le(a),18395,sialyl Le(a) ganglioside,T,953317,Sialyl Le(a),Y,18395,953317,Sialyl Le(a),,Relocated to Descriptor TERM UI,
,D,2019-12-03,66220,"SecA protein, Bacteria",T,211781,"preprotein translocase, Bacteria",,,,,,N,,,,,,
,M,2019-12-03,66220,"SecA protein, Bacteria",T,211781,"preprotein translocase, Bacteria",,,,,,Y,81416,959491,SecA Proteins,,Deleted terms / Parent replaced,
,D,2019-12-03,66220,"SecA protein, Bacteria",P,211783,"SecA protein, Bacteria",,,,,,N,,,,,,
,M,2019-12-03,66220,"SecA protein, Bacteria",P,211783,"SecA protein, Bacteria",,,,,,Y,81416,959491,SecA Proteins,,Deleted terms / Parent replaced,
,D,2019-12-03,66220,"SecA protein, Bacteria",T,461938,"Sec translocase protein, Bacteria",,,,,,N,,,,,,
,M,2019-12-03,66220,"SecA protein, Bacteria",T,461938,"Sec translocase protein, Bacteria",,,,,,Y,81416,959491,SecA Proteins,,Deleted terms / Parent replaced,
,D,2019-12-03,66220,"SecA protein, Bacteria",T,568532,"SecA translocase, Bacteria",,,,,,N,,,,,,
,M,2019-12-03,66220,"SecA protein, Bacteria",T,568532,"SecA translocase, Bacteria",,,,,,Y,81416,959491,SecA Proteins,,Deleted terms / Parent replaced,
